3.945082593485282896e-02,5.035965836425299741e-02
4.555570594502833526e-02,2.434811684246001792e-02
3.650841880052260735e-02,4.026786527706154722e-02
5.421625911968622202e-02,6.353577559186240897e-02
5.955289272845067094e-02,3.549479017794834879e-02
1.867317502789259120e-02,2.846017547522597391e-02
2.933171802051835753e-02,3.380431741865568690e-02
4.365975115292934639e-02,3.649904663009846673e-02
3.597953229089231875e-02,3.922362430729608301e-02
1.576296549862241103e-02,3.353703029493995680e-02
-8.391158958142297397e-04,5.492363976599343861e-02
5.038253079867677231e-02,3.147238888017075270e-02
3.482980080466337169e-02,5.392520501805884298e-02
3.560265555575743701e-02,8.040441023547460764e-02
6.590686411554666502e-02,4.022122787991734560e-02
4.459315736971261601e-02,2.604151840795603662e-02
2.990847609671631879e-02,4.802952461275430268e-02
4.570015444421191009e-02,2.805432002006607792e-02
2.674545009711278010e-02,3.363650882945212750e-02
4.307250161108475139e-02,5.542793454744200654e-02
5.246518937901063773e-02,4.470649596829347205e-02
4.817544427424498565e-02,3.910904868221135033e-02
5.185438614736753715e-02,4.053272625540736696e-02
3.912327618723912548e-02,4.954036615756158418e-02
5.210874862138221986e-02,4.566443518925682177e-02
2.550388106398521204e-02,5.274417396545330594e-02
6.013509902598532242e-02,4.863688763942403820e-02
4.063801867825607428e-02,3.120912948873198409e-02
3.459452936139634227e-02,2.469250770207885928e-02
3.634900221799071407e-02,5.727276514464740148e-02
5.498995470378123529e-02,3.931705209612943591e-02
4.051022054070288481e-02,2.445620205212886006e-02
3.660674383877274285e-02,2.481933860034081507e-02
3.750938247637090883e-02,1.669561033265122216e-02
2.679894357101486602e-02,2.152177522153696926e-02
3.915025642472826084e-02,1.949141171317336427e-02
4.058158320155952348e-02,4.530090229572207583e-02
4.794316312002604163e-02,7.536214236253031828e-02
7.291572597548463819e-02,5.641129508383287139e-02
5.077218607567865472e-02,6.563548431290232299e-02
7.610880872622950710e-02,3.866494895669510962e-02
4.666531192518838522e-02,3.566465629601831000e-02
4.250658768085072148e-02,5.588440457069184658e-02
5.308585456846226514e-02,3.921355305463356672e-02
5.357118806502700337e-02,2.315302114782397808e-02
3.452919874895812868e-02,2.719533748332308293e-02
4.222069469261047203e-02,4.872196594119859725e-02
6.856913455012993153e-02,2.127497741071642662e-02
1.865056734315941045e-02,3.544804377703204834e-02
3.966370066161520325e-02,1.953528948788258238e-02
3.582108300064822115e-02,4.420154131252924945e-02
4.694264262120481646e-02,2.351807613913537917e-02
4.012070804142428559e-02,3.006190204049180234e-02
4.488204605287365867e-02,4.403156512551388568e-02
5.806320265809459397e-02,2.943748033643706075e-02
4.295062701794330473e-02,2.757306919245341992e-02
4.239540484148773825e-02,1.890836410515386173e-02
3.918708061882289484e-02,5.077416090320804182e-02
5.821353410666076089e-02,2.364901727842103757e-02
3.475520862851919079e-02,3.212515785461218104e-02
4.410104587404641008e-02,3.337590700191171711e-02
3.501546732419469343e-02,4.017844307509665230e-02
5.099991762763103620e-02,6.005824062358539744e-02
7.531515052654802478e-02,7.696708209684126334e-02
8.320062137712830319e-02,6.801989640620445532e-02
6.681295265070677503e-02,4.793325868199060230e-02
6.111402544238856566e-02,4.145541193507444599e-02
3.664288359808072493e-02,3.955248674005098358e-02
3.558533245767346587e-02,3.642728444613183014e-02
3.645267452040965028e-02,2.070450610309844397e-02
1.230391191414084706e-02,2.582880190866164785e-02
4.007802911250549216e-02,2.780108569645590999e-02
4.268018381274450712e-02,2.206044419489333608e-02
3.347740852501276954e-02,1.634990381611181945e-02
4.239916790085659914e-02,3.065517511898195602e-02
3.895301740089716913e-02,2.778341859902422675e-02
3.520348812310052089e-02,2.731648523310247628e-02
3.221620593197052629e-02,2.666097350096744562e-02
3.828222868828051739e-02,1.633013178005765162e-02
3.654575931261881683e-02,2.971248305314251950e-02
4.907329515571516587e-02,2.958178188841894055e-02
3.509009358188260042e-02,2.744599134474888513e-02
2.133003310908741790e-02,2.979511853629019519e-02
4.272567565876086992e-02,2.952656496630853833e-02
3.059084234661625656e-02,2.606585808442956481e-02
4.332779448835238911e-02,3.142466706856811287e-02
2.645937838965520261e-02,5.653657198857419547e-02
7.304921541894457415e-02,3.397618018384980509e-02
4.689318563929599504e-02,3.214735313049744969e-02
4.372187828930064468e-02,3.673623131119464758e-02
2.904456548648531866e-02,2.197922222630184150e-02
3.044971994228580503e-02,3.075628152300483378e-02
5.880402230418439041e-02,1.302829524829774988e-01
1.053335236840166611e-01,4.988635158000233327e-02
4.398139047405894009e-02,3.943661827757386634e-02
5.133328057432273717e-02,3.755118785657020342e-02
6.330170844852708867e-02,1.572937399703271122e-01
1.237984150570870245e-01,6.276817305323746654e-02
7.800177474090058682e-02,4.635432289043602688e-02
5.076232526239862763e-02,2.161917507958027729e-02
4.820826895102224563e-02,2.452970041687334637e-02
3.373265993524429684e-02,2.925411833397165151e-02
4.533093883738299745e-02,2.999044814971643311e-02
3.601240533418828549e-02,3.083790722609109844e-02
5.342415212775189493e-02,3.368335867750357759e-02
3.513598484648264297e-02,6.979289498600201036e-02
6.887485952660715727e-02,9.891130215132387660e-02
7.815338849012554157e-02,1.539496556809412664e-01
1.234541482295203330e-01,7.788768639533476257e-02
8.318589048472554981e-02,4.927895591657797253e-02
5.969385274872260339e-02,3.437850616869018994e-02
6.186725903660284659e-02,6.832182735773599525e-02
8.591108159007884715e-02,6.679438367028411871e-02
7.105782089930025303e-02,4.589244862557759902e-02
6.253373967518710552e-02,1.891051783283159010e-02
9.291284575204145080e-03,5.132611918924902261e-02
4.896254782931874772e-02,3.399965075319853758e-02
4.800746810345385418e-02,8.901628496829798454e-02
8.676522773683295608e-02,1.178897660980760265e-01
1.130399972686746551e-01,6.833741416347559328e-02
6.220110211220290092e-02,3.613459320392881785e-02
6.575940603420546426e-02,4.581055400950816842e-02
5.606276688440792189e-02,2.502202445516065257e-02
4.155470640941089089e-02,2.817914964317275867e-02
3.684449698994397837e-02,4.046218369459596287e-02
5.365831088706585206e-02,3.901541265385297802e-02
4.894303680093979592e-02,5.171619670412722081e-02
5.590347738558766599e-02,8.241473662686062129e-02
7.845397779814926309e-02,5.145342599906590347e-02
5.219540827614306544e-02,3.642443824930257507e-02
2.355480816820511303e-02,5.954219321620670552e-02
6.312994355945727998e-02,3.738474973139260110e-02
4.792393336383575508e-02,8.117423410596394384e-02
8.029971022726087315e-02,6.388571556471651924e-02
7.081324617185494330e-02,4.376773138211650926e-02
6.408999770452053490e-02,4.535670513536675663e-02
5.683408690207430308e-02,3.078740576024792050e-02
3.850448046683691006e-02,4.105962603390259091e-02
5.152346641244519299e-02,3.594562951795426953e-02
4.966818871585397532e-02,3.346431571479171335e-02
4.337193433926420094e-02,2.794506191194562339e-02
3.943987811780134967e-02,6.046866655434203486e-02
6.227423730197040319e-02,7.206295819208649589e-02
7.548360777364176988e-02,2.812039407833506408e-02
4.390442098394714554e-02,3.846582298034338654e-02
5.217330955912220791e-02,3.246501007436959629e-02
4.947040420587049681e-02,3.174383395945132996e-02
3.720108812838013312e-02,1.937399046352950016e-02
3.954580130390658588e-02,6.074515855465397601e-02
6.268149260052803540e-02,5.565684702560488167e-02
5.927132752249679448e-02,3.411853577022889994e-02
4.452807363841232435e-02,4.131295544063142561e-02
5.752822437660631144e-02,2.531438858061876157e-02
4.294862339823055097e-02,4.419984602600718349e-02
5.440000332943806249e-02,1.329520817574372238e-01
9.806640196363114459e-02,6.505361679185472923e-02
6.992352470961121780e-02,7.103921185822956175e-02
8.335489406964632919e-02,6.325703740412395859e-02
7.663250591908753184e-02,7.153276326343373237e-02
6.218897097860279222e-02,4.429910224707099553e-02
5.762650967673585423e-02,9.800526012425275768e-02
8.504373166027195952e-02,4.155361481299912202e-02
4.545961212383917149e-02,4.149723652732358742e-02
5.269822506730681422e-02,4.738138270342465846e-02
5.779945270223572906e-02,5.114850573089645830e-02
5.490283820323407782e-02,3.921993505991212825e-02
4.264288290299038386e-02,6.385451660140843699e-02
6.695237133717496514e-02,4.525724429285840622e-02
4.917509485178475637e-02,1.670738349305304904e-02
3.277644307953403446e-02,3.006216707082759107e-02
4.974880216465811522e-02,3.785406766548637947e-02
3.988289215826318346e-02,3.142119000388356870e-02
3.989026059734995799e-02,2.247650244548816956e-02
5.784517600135392207e-02,3.701960943969117429e-02
6.614564422889110396e-02,2.537450046833066367e-02
3.577767609393203707e-02,2.275668118124594616e-02
4.288703314079604645e-02,3.136427687612083903e-02
4.223752561132350369e-02,3.755659568052927000e-02
4.867464220197245672e-02,4.486948980423521860e-02
5.861014179804380914e-02,5.135769324632075833e-02
6.435724931060873844e-02,5.156535130264581351e-02
6.205143966158336438e-02,4.193026747131486931e-02
4.487114864158800454e-02,8.918854528123083825e-02
8.853994294018990852e-02,8.078097179076809686e-02
7.472390757606550693e-02,3.030501130882106223e-02
4.625742928576548341e-02,3.205172032948305078e-02
5.423263932928627795e-02,6.394466091783559958e-02
6.833378003853127214e-02,5.053826759010411618e-02
5.796327982284603386e-02,4.332466211117844135e-02
6.458650441762411876e-02,4.322993480753452300e-02
6.171029775008642082e-02,2.823013813951982115e-02
3.684108500421595656e-02,1.354443457412974651e-02
3.322129633899537082e-02,1.549822911017000732e-02
3.669384880830300899e-02,5.059121820569644629e-02
4.772263587038502730e-02,3.522651153265692753e-02
4.537327140902490397e-02,2.240602462910693676e-02
3.932454767054287259e-02,2.308164113115785537e-02
3.759401823271230070e-02,3.310682534824639645e-02
3.377061000441551608e-02,2.491163239938539928e-02
3.803397332262112296e-02,3.541038821549910565e-02
3.444783775597495823e-02,3.547882067643329945e-02
3.558254287461945498e-02,2.142391782632808647e-02
4.234668792048666697e-02,2.047019128664243764e-02
3.573102836302302632e-02,3.801394774429985024e-02
5.135827798044925729e-02,2.467467892585986991e-02
3.885972632188464115e-02,6.853253393411483374e-02
6.277230061085500856e-02,5.322063700943361481e-02
4.469121857833593947e-02,5.032592985671580782e-02
5.431528309484943973e-02,3.903305621924095525e-02
6.361718426009267680e-02,3.206163361983309368e-02
4.492404341747371910e-02,3.254291034901717755e-02
4.913808097206566472e-02,4.091070659630424711e-02
2.901463794379420535e-02,2.545557843296709227e-02
2.423314534831386147e-02,4.133388356837017913e-02
3.631350256170312596e-02,3.760475151777148417e-02
4.509387669102288276e-02,3.974075237838519542e-02
4.665276853967741111e-02,3.394162762301559944e-02
3.431640712501607404e-02,4.303550758807472149e-02
4.259303623858562426e-02,3.248542957152875804e-02
3.850434426094995199e-02,3.200602511289339647e-02
4.118938650716233441e-02,2.554267476481126078e-02
3.994643296018013379e-02,3.680963992967326709e-02
4.558349741264183796e-02,3.987847163673522571e-02
4.397672107977573797e-02,2.163446727671289663e-02
3.682193724140599145e-02,4.284827912962627799e-02
3.519789847216346634e-02,7.120418149544008313e-02
7.198269121027447981e-02,3.778395750401946501e-02
3.621122988694414069e-02,4.237459052350732447e-02
5.115004125492139675e-02,4.672177528602419749e-02
5.437548836838690391e-02,2.750033060905698878e-02
4.702592534169519611e-02,3.001190566997927883e-02
3.406797803147011694e-02,2.526463296985568402e-02
3.924940063244625188e-02,5.073420162963425406e-02
5.826751241066209508e-02,3.525787981775364149e-02
2.823243083550623644e-02,3.224453311276598289e-02
3.945992536999844147e-02,2.208676970373508325e-02
3.757138222241127035e-02,2.472027410548891316e-02
3.024517348101143921e-02,4.895011908346871832e-02
5.966793203869300011e-02,2.238988131134673001e-02
2.976638248623991734e-02,3.110346244172819061e-02
4.079747134801126052e-02,1.974704387776037365e-02
4.160338542165653575e-02,2.571136217612763133e-02
4.072900887986027896e-02,6.480469324433353606e-02
6.528295695708338786e-02,2.835404296961511333e-02
3.888819500872359169e-02,2.902605479827612828e-02
4.096634350666565616e-02,1.563766207966238442e-02
3.237847799999031551e-02,2.553638106699034419e-02
3.336850299171616185e-02,2.016652739101332595e-02
3.978828758451526115e-02,1.622529515999847002e-02
1.909256978819552641e-02,2.893930158081545190e-02
8.861055271339471351e-03,1.307434365810034894e-02
1.383971769503473948e-02,1.987064463797080099e-02
2.393371972849572815e-02,1.348981713997006969e-02
