6.367823813291441891e-03,2.944526270078252905e-02
1.708530551354663085e-02,7.221636357909985704e-02
3.464769767070789014e-02,7.897162064385609970e-02
2.293506792813604020e-02,8.056750083129593509e-02
2.751224089691418559e-02,1.096002232630215456e-01
3.086657088295235649e-02,9.596471587635785339e-02
2.772558663368748441e-02,1.297975503885671622e-01
2.206477769533646272e-02,1.094771993003037236e-01
7.138769508089248816e-01,9.394429047988121784e-02
1.395324899488303405e+00,2.118783215457926417e-01
2.783533882126672521e-01,1.451893251888634606e-01
2.929483283384972103e-01,1.821246886636827822e-01
1.476073408078763249e-01,1.643251283811058561e-01
1.660482039275061328e-01,1.781062916462576029e-01
1.057374979095392353e-01,1.484781044225430557e-01
5.511098527518972640e-02,1.457823621692737048e-01
1.092738757324115129e-01,1.939359731403214049e-01
7.610738495699106987e-02,1.927101433528875529e-01
6.421845637616642455e-02,1.178380982704093083e-01
1.050817958548194153e-01,1.758274679367004267e-01
5.223470309970973391e-02,1.956701019725941570e-01
1.566350217790153654e-01,1.510487561946753654e-01
1.599469590605678004e-01,1.529319381352805818e-01
1.968947917438223505e-01,2.043361440466204826e-01
8.517220744809528288e-02,1.878198335031135979e-01
5.931350365710526956e-02,1.996728790388281327e-01
1.574796649127267190e-01,2.089962950617355042e-01
1.277077347039459465e-01,1.390173454855103685e-01
5.558466748071739377e-02,1.874594608238198956e-01
1.070292057330043262e-01,1.468923997716281571e-01
1.007386370117960006e-01,1.191417549736299153e-01
1.476821999769559468e-01,1.655725533564882945e-01
8.431252806682532075e-02,1.831726935066936846e-01
2.485870292579799579e-01,1.836063407402893088e-01
1.680065853027233602e-01,1.236690529851826870e-01
8.790465241332585944e-02,1.536596191646085741e-01
1.421995131854428829e-01,1.766290654407950134e-01
1.878297037110236711e-01,2.159615291296839712e-01
1.576775402985061969e-01,1.592598735561906453e-01
1.573617244581353991e-01,2.213590112361820961e-01
9.516487526608737035e-02,1.658864316961677632e-01
1.073905108524549346e-01,1.527109667807323712e-01
6.412996321043816506e-02,1.638913771248671769e-01
5.394258811711075130e-02,1.387155626937578712e-01
7.642410729758633559e-02,1.752767312826653268e-01
5.159563269612192637e-02,1.518930559739906649e-01
1.489090720125177958e-01,1.436548574650156618e-01
2.550768021038276046e-01,2.032522757176936090e-01
1.227717202166257043e-01,1.597718622540729716e-01
4.125612629589311270e-02,1.939185003574235011e-01
2.880107616712045127e-02,1.596532726629565080e-01
9.674183256115530261e-02,1.854303566635427669e-01
5.470280800250305192e-02,1.811807343862507080e-01
2.190855127872212010e-02,1.800336087701687182e-01
2.784971583418371921e-02,1.871469644753747386e-01
8.623883169417376204e-02,1.878446927456521032e-01
7.343922978896733067e-02,1.680030703698246475e-01
3.624980208963154982e-02,1.914702382192770558e-01
6.044188909371227963e-02,1.698680700286286926e-01
1.237160725367609376e-01,1.757007358736275837e-01
7.191269122310124662e-02,2.184646273520466919e-01
7.170768163150213759e-02,1.654437447903723268e-01
7.474593629464432176e-02,1.761415231086994326e-01
1.509381243838968656e-01,1.778661418693129881e-01
1.769438959214362783e-01,1.530269218179453883e-01
8.442101151649282487e-02,1.903611757479262978e-01
7.819432907244393272e-02,1.588275908092955102e-01
6.376553505501894592e-02,1.809557504737633882e-01
6.508513919943051396e-02,1.818609615048348838e-01
4.356634927095728860e-02,1.922677227853391846e-01
1.187201158201950935e-01,2.069795241502213057e-01
7.824916723335673119e-02,1.767844149382493957e-01
